NO,date,hour,company,count
29146,2025.05.01,04,SaudiAramco,"10,071"
29147,2025.05.01,05,tesla,20
29148,2025.05.01,05,samsung,161
29149,2025.05.01,05,Microsoft,915
29150,2025.05.01,05,Amazon,11
29151,2025.05.01,05,TSMintel,142
29152,2025.05.01,05,Google,"2,066"
29153,2025.05.01,05,Broadcom,0
29154,2025.05.01,05,Meta,"20,355"
29155,2025.05.01,05,SaudiAramco,"8,346"
29156,2025.05.01,06,tesla,510
29157,2025.05.01,06,samsung,599
29158,2025.05.01,06,Microsoft,"1,643"
29159,2025.05.01,06,Amazon,56
29160,2025.05.01,06,TSMintel,764
29161,2025.05.01,06,Google,"2,970"
29162,2025.05.01,06,Broadcom,0
29163,2025.05.01,06,Meta,"36,056"
29164,2025.05.01,06,SaudiAramco,"16,657"
29165,2025.05.01,07,tesla,154
29166,2025.05.01,07,samsung,847
29167,2025.05.01,07,Microsoft,"3,343"
29168,2025.05.01,07,Amazon,"2,107"
29169,2025.05.01,07,TSMintel,562
29170,2025.05.01,07,Google,"4,711"
29171,2025.05.01,07,Broadcom,0
29172,2025.05.01,07,Meta,"185,035"
29173,2025.05.01,07,SaudiAramco,"46,933"
29174,2025.05.01,08,tesla,161
29175,2025.05.01,08,samsung,"2,498"
29176,2025.05.01,08,apple,28
29177,2025.05.01,08,Microsoft,"22,665"
29178,2025.05.01,08,Amazon,"1,285"
29179,2025.05.01,08,TSMintel,"1,079"
29180,2025.05.01,08,Google,"43,468"
29181,2025.05.01,08,Broadcom,281
29182,2025.05.01,08,Meta,"979,309"
29183,2025.05.01,08,SaudiAramco,"233,396"
29184,2025.05.01,09,tesla,372
29185,2025.05.01,09,samsung,"9,240"
29186,2025.05.01,09,Microsoft,"35,255"
29187,2025.05.01,09,Amazon,"62,392"
29188,2025.05.01,09,TSMintel,"7,816"
29189,2025.05.01,09,Google,"105,810"
29190,2025.05.01,09,Broadcom,34
29191,2025.05.01,09,Meta,"2,200,904"
29192,2025.05.01,09,SaudiAramco,"474,049"
29193,2025.05.01,10,tesla,367
29194,2025.05.01,10,samsung,"50,456"
29195,2025.05.01,10,Microsoft,"93,553"
29196,2025.05.01,10,Amazon,"41,119"
29197,2025.05.01,10,TSMintel,"93,794"
29198,2025.05.01,10,Google,"85,336"
29199,2025.05.01,10,Broadcom,601
29200,2025.05.01,10,Meta,"3,706,042"
29201,2025.05.01,10,SaudiAramco,"738,104"
29202,2025.05.01,11,tesla,199
29203,2025.05.01,11,samsung,"18,881"
29204,2025.05.01,11,Microsoft,"90,053"
29205,2025.05.01,11,Amazon,"26,623"
29206,2025.05.01,11,TSMintel,"12,212"
29207,2025.05.01,11,Google,"53,151"
29208,2025.05.01,11,Broadcom,37
29209,2025.05.01,11,Meta,"2,736,900"
29210,2025.05.01,11,SaudiAramco,"560,609"
29211,2025.05.01,12,tesla,108
29212,2025.05.01,12,samsung,"4,987"
29213,2025.05.01,12,Microsoft,"27,563"
29214,2025.05.01,12,Amazon,"28,778"
29215,2025.05.01,12,TSMintel,"10,428"
29216,2025.05.01,12,Google,"27,374"
29217,2025.05.01,12,Broadcom,"11,350"
29218,2025.05.01,12,Meta,"1,423,752"
29219,2025.05.01,12,SaudiAramco,"441,961"
29220,2025.05.01,13,tesla,141
29221,2025.05.01,13,samsung,"4,516"
29222,2025.05.01,13,Microsoft,"23,858"
29223,2025.05.01,13,Amazon,"61,460"
29224,2025.05.01,13,TSMintel,"6,522"
29225,2025.05.01,13,Google,"29,912"
29226,2025.05.01,13,Broadcom,"2,793"
29227,2025.05.01,13,Meta,"1,019,998"
29228,2025.05.01,13,SaudiAramco,"425,596"
29229,2025.05.01,14,tesla,421
29230,2025.05.01,14,samsung,"4,134"
29231,2025.05.01,14,Microsoft,"37,176"
29232,2025.05.01,14,Amazon,"47,213"
29233,2025.05.01,14,TSMintel,"19,432"
29234,2025.05.01,14,Google,"17,465"
29235,2025.05.01,14,Broadcom,"6,815"
29236,2025.05.01,14,Meta,"1,285,735"
29237,2025.05.01,14,SaudiAramco,"372,163"
29238,2025.05.01,15,tesla,"7,098"
29239,2025.05.01,15,samsung,"3,798"
29240,2025.05.01,15,Microsoft,"43,102"
29241,2025.05.01,15,Amazon,"45,634"
29242,2025.05.01,15,TSMintel,"21,239"
29243,2025.05.01,15,Google,"16,776"
29244,2025.05.01,15,Broadcom,"6,491"
29245,2025.05.01,15,Meta,"1,141,620"
29246,2025.05.01,15,SaudiAramco,"204,262"
29247,2025.05.01,16,tesla,"2,239"
29248,2025.05.01,16,samsung,"2,648"
29249,2025.05.01,16,Microsoft,"20,487"
29250,2025.05.01,16,Amazon,"58,700"
29251,2025.05.01,16,TSMintel,"13,020"
29252,2025.05.01,16,Google,"14,664"
29253,2025.05.01,16,Broadcom,"23,433"
29254,2025.05.01,16,Meta,"1,183,659"
29255,2025.05.01,16,SaudiAramco,"204,113"
29256,2025.05.01,17,tesla,188
29257,2025.05.01,17,samsung,"2,528"
29258,2025.05.01,17,Microsoft,"24,984"
29259,2025.05.01,17,Amazon,"29,770"
29260,2025.05.01,17,TSMintel,"1,410"
29261,2025.05.01,17,Google,"32,457"
29262,2025.05.01,17,Broadcom,"27,793"
29263,2025.05.01,17,Meta,"1,016,535"
29264,2025.05.01,17,SaudiAramco,"258,887"
29265,2025.05.01,18,tesla,156
29266,2025.05.01,18,samsung,"1,797"
29267,2025.05.01,18,Microsoft,"14,361"
29268,2025.05.01,18,Amazon,"6,887"
29269,2025.05.01,18,TSMintel,"1,399"
29270,2025.05.01,18,Google,"17,467"
29271,2025.05.01,18,Broadcom,"14,094"
29272,2025.05.01,18,Meta,"635,637"
29273,2025.05.01,18,SaudiAramco,"174,848"
29274,2025.05.01,19,tesla,421
29275,2025.05.01,19,samsung,"1,730"
29276,2025.05.01,19,Microsoft,"11,917"
29277,2025.05.01,19,Amazon,"19,182"
29278,2025.05.01,19,TSMintel,870
29279,2025.05.01,19,Google,"16,876"
29280,2025.05.01,19,Broadcom,2
29281,2025.05.01,19,Meta,"350,998"
29282,2025.05.01,19,SaudiAramco,"118,620"
29283,2025.05.01,20,tesla,54
29284,2025.05.01,20,samsung,"2,307"
29285,2025.05.01,20,Microsoft,"7,184"
29286,2025.05.01,20,Amazon,"3,715"
29287,2025.05.01,20,TSMintel,712
29288,2025.05.01,20,Google,"12,887"
29289,2025.05.01,20,Broadcom,0
29290,2025.05.01,20,Meta,"402,493"
29291,2025.05.01,20,SaudiAramco,"102,645"
29292,2025.05.01,21,tesla,270
29293,2025.05.01,21,samsung,930
29294,2025.05.01,21,Microsoft,"3,055"
29295,2025.05.01,21,Amazon,46
29296,2025.05.01,21,TSMintel,685
29297,2025.05.01,21,Google,"9,353"
29298,2025.05.01,21,Broadcom,0
29299,2025.05.01,21,Meta,"106,600"
29300,2025.05.01,21,SaudiAramco,"36,693"
29301,2025.05.01,22,tesla,106
29302,2025.05.01,22,samsung,583
29303,2025.05.01,22,Microsoft,"2,220"
29304,2025.05.01,22,Amazon,30
29305,2025.05.01,22,TSMintel,725
29306,2025.05.01,22,Google,"8,838"
29307,2025.05.01,22,Broadcom,0
29308,2025.05.01,22,Meta,"90,006"
29309,2025.05.01,22,SaudiAramco,"20,429"
29310,2025.05.01,23,tesla,68
29311,2025.05.01,23,samsung,532
29312,2025.05.01,23,Microsoft,"1,568"
29313,2025.05.01,23,Amazon,17
29314,2025.05.01,23,TSMintel,469
29315,2025.05.01,23,Google,"6,378"
29316,2025.05.01,23,Broadcom,0
29317,2025.05.01,23,Meta,"68,142"
29318,2025.05.01,23,SaudiAramco,"13,385"
29319,2025.05.02,00,tesla,32
29320,2025.05.02,00,samsung,535
29321,2025.05.02,00,Microsoft,"1,163"
29322,2025.05.02,00,Amazon,3
29323,2025.05.02,00,TSMintel,910
29324,2025.05.02,00,Google,"4,729"
29325,2025.05.02,00,Broadcom,0
29326,2025.05.02,00,Meta,"48,682"
29327,2025.05.02,00,SaudiAramco,"10,001"
29328,2025.05.02,01,tesla,40
29329,2025.05.02,01,samsung,340
29330,2025.05.02,01,Microsoft,788
29331,2025.05.02,01,Amazon,6
29332,2025.05.02,01,TSMintel,362
29333,2025.05.02,01,Google,"3,074"
29334,2025.05.02,01,Broadcom,0
29335,2025.05.02,01,Meta,"25,021"
29336,2025.05.02,01,SaudiAramco,"7,027"
29337,2025.05.02,02,tesla,9
29338,2025.05.02,02,samsung,267
29339,2025.05.02,02,Microsoft,578
29340,2025.05.02,02,Amazon,37
29341,2025.05.02,02,TSMintel,200
29342,2025.05.02,02,Google,"1,900"
29343,2025.05.02,02,Broadcom,0
29344,2025.05.02,02,Meta,"21,328"
29345,2025.05.02,02,SaudiAramco,"5,497"
29346,2025.05.02,03,tesla,87
29347,2025.05.02,03,samsung,181
29348,2025.05.02,03,Microsoft,584
29349,2025.05.02,03,Amazon,5
29350,2025.05.02,03,TSMintel,170
29351,2025.05.02,03,Google,"1,802"
29352,2025.05.02,03,Broadcom,0
29353,2025.05.02,03,Meta,"15,564"
29354,2025.05.02,03,SaudiAramco,"4,741"
29355,2025.05.02,04,tesla,11
29356,2025.05.02,04,samsung,149
29357,2025.05.02,04,Microsoft,605
29358,2025.05.02,04,Amazon,15
29359,2025.05.02,04,TSMintel,98
29360,2025.05.02,04,Google,"1,421"
29361,2025.05.02,04,Broadcom,0
29362,2025.05.02,04,Meta,"16,801"
29363,2025.05.02,04,SaudiAramco,"6,357"
29364,2025.05.02,05,tesla,33
29365,2025.05.02,05,samsung,149
29366,2025.05.02,05,Microsoft,675
29367,2025.05.02,05,Amazon,53
29368,2025.05.02,05,TSMintel,173
29369,2025.05.02,05,Google,"1,718"
29370,2025.05.02,05,Broadcom,0
29371,2025.05.02,05,Meta,"17,983"
29372,2025.05.02,05,SaudiAramco,"4,459"
29373,2025.05.02,06,tesla,490
29374,2025.05.02,06,samsung,427
29375,2025.05.02,06,Microsoft,"1,420"
29376,2025.05.02,06,Amazon,33
29377,2025.05.02,06,TSMintel,548
29378,2025.05.02,06,Google,"4,544"
29379,2025.05.02,06,Broadcom,0
29380,2025.05.02,06,Meta,"40,253"
29381,2025.05.02,06,SaudiAramco,"12,578"
29382,2025.05.02,07,tesla,48
29383,2025.05.02,07,samsung,"1,182"
29384,2025.05.02,07,Microsoft,"3,899"
29385,2025.05.02,07,Amazon,77
29386,2025.05.02,07,TSMintel,"1,169"
29387,2025.05.02,07,Google,"8,379"
29388,2025.05.02,07,Broadcom,0
29389,2025.05.02,07,Meta,"160,752"
29390,2025.05.02,07,SaudiAramco,"46,891"
29391,2025.05.02,08,tesla,110
29392,2025.05.02,08,samsung,"3,936"
29393,2025.05.02,08,apple,28
29394,2025.05.02,08,Microsoft,"29,298"
29395,2025.05.02,08,Amazon,"22,955"
29396,2025.05.02,08,TSMintel,"10,078"
29397,2025.05.02,08,Google,"66,227"
29398,2025.05.02,08,Broadcom,3
29399,2025.05.02,08,Meta,"828,030"
29400,2025.05.02,08,SaudiAramco,"190,137"
29401,2025.05.02,09,tesla,255
29402,2025.05.02,09,samsung,"30,463"
29403,2025.05.02,09,Microsoft,"50,195"
29404,2025.05.02,09,Amazon,"25,159"
29405,2025.05.02,09,TSMintel,"13,039"
29406,2025.05.02,09,Google,"139,951"
29407,2025.05.02,09,Broadcom,1
29408,2025.05.02,09,Meta,"2,044,011"
29409,2025.05.02,09,SaudiAramco,"789,409"
29410,2025.05.02,10,tesla,644
29411,2025.05.02,10,samsung,"75,960"
29412,2025.05.02,10,Microsoft,"80,956"
29413,2025.05.02,10,Amazon,"38,782"
29414,2025.05.02,10,TSMintel,"72,492"
29415,2025.05.02,10,Google,"139,260"
29416,2025.05.02,10,Broadcom,"1,050"
29417,2025.05.02,10,Meta,"4,525,572"
29418,2025.05.02,10,SaudiAramco,"1,222,669"
29419,2025.05.02,11,tesla,351
29420,2025.05.02,11,samsung,"93,113"
29421,2025.05.02,11,Microsoft,"97,026"
29422,2025.05.02,11,Amazon,"7,845"
29423,2025.05.02,11,TSMintel,"87,503"
29424,2025.05.02,11,Google,"101,040"
29425,2025.05.02,11,Broadcom,"50,507"
29426,2025.05.02,11,Meta,"3,520,588"
29427,2025.05.02,11,SaudiAramco,"931,923"
29428,2025.05.02,12,tesla,305
29429,2025.05.02,12,samsung,"50,069"
29430,2025.05.02,12,Microsoft,"56,487"
29431,2025.05.02,12,Amazon,"23,711"
29432,2025.05.02,12,TSMintel,"42,387"
29433,2025.05.02,12,Google,"72,625"
29434,2025.05.02,12,Broadcom,"69,869"
29435,2025.05.02,12,Meta,"1,864,043"
29436,2025.05.02,12,SaudiAramco,"655,289"
29437,2025.05.02,13,tesla,293
29438,2025.05.02,13,samsung,"38,734"
29439,2025.05.02,13,Microsoft,"49,394"
29440,2025.05.02,13,Amazon,"63,722"
29441,2025.05.02,13,TSMintel,"56,630"
29442,2025.05.02,13,Google,"78,265"
29443,2025.05.02,13,Broadcom,"10,039"
29444,2025.05.02,13,Meta,"1,886,406"
29445,2025.05.02,13,SaudiAramco,"579,621"
29446,2025.05.02,14,tesla,298
29447,2025.05.02,14,samsung,"46,304"
29448,2025.05.02,14,Microsoft,"81,349"
29449,2025.05.02,14,Amazon,"34,320"
29450,2025.05.02,14,TSMintel,"90,200"
29451,2025.05.02,14,Google,"68,923"
29452,2025.05.02,14,Broadcom,"35,675"
29453,2025.05.02,14,Meta,"2,365,686"
29454,2025.05.02,14,SaudiAramco,"750,037"
29455,2025.05.02,15,tesla,266
29456,2025.05.02,15,samsung,"40,529"
29457,2025.05.02,15,Microsoft,"59,094"
29458,2025.05.02,15,Amazon,"33,781"
29459,2025.05.02,15,TSMintel,"20,837"
29460,2025.05.02,15,Google,"71,123"
29461,2025.05.02,15,Broadcom,"47,933"
29462,2025.05.02,15,Meta,"1,692,045"
29463,2025.05.02,15,SaudiAramco,"705,866"
29464,2025.05.02,16,tesla,298
29465,2025.05.02,16,samsung,"20,028"
29466,2025.05.02,16,Microsoft,"70,621"
29467,2025.05.02,16,Amazon,"76,326"
29468,2025.05.02,16,TSMintel,"13,365"
29469,2025.05.02,16,Google,"103,421"
29470,2025.05.02,16,Broadcom,"43,788"
29471,2025.05.02,16,Meta,"2,048,488"
29472,2025.05.02,16,SaudiAramco,"817,414"
29473,2025.05.02,17,tesla,290
29474,2025.05.02,17,samsung,"20,008"
29475,2025.05.02,17,Microsoft,"62,154"
29476,2025.05.02,17,Amazon,"74,465"
29477,2025.05.02,17,TSMintel,"19,461"
29478,2025.05.02,17,Google,"99,682"
29479,2025.05.02,17,Broadcom,"83,507"
29480,2025.05.02,17,Meta,"2,409,589"
29481,2025.05.02,17,SaudiAramco,"650,089"
29482,2025.05.02,18,tesla,244
29483,2025.05.02,18,samsung,"6,560"
29484,2025.05.02,18,Microsoft,"51,919"
29485,2025.05.02,18,Amazon,"56,903"
29486,2025.05.02,18,TSMintel,"21,518"
29487,2025.05.02,18,Google,"99,914"
29488,2025.05.02,18,Broadcom,"104,459"
29489,2025.05.02,18,Meta,"1,640,095"
29490,2025.05.02,18,SaudiAramco,"479,777"
29491,2025.05.02,19,tesla,271
29492,2025.05.02,19,samsung,"2,855"
29493,2025.05.02,19,Microsoft,"16,078"
29494,2025.05.02,19,Amazon,"37,464"
29495,2025.05.02,19,TSMintel,"11,202"
29496,2025.05.02,19,Google,"15,095"
29497,2025.05.02,19,Broadcom,"16,226"
29498,2025.05.02,19,Meta,"511,347"
29499,2025.05.02,19,SaudiAramco,"163,575"
29500,2025.05.02,20,tesla,77
29501,2025.05.02,20,samsung,"2,465"
29502,2025.05.02,20,Microsoft,"9,262"
29503,2025.05.02,20,Amazon,"14,825"
29504,2025.05.02,20,TSMintel,742
29505,2025.05.02,20,Google,"14,022"
29506,2025.05.02,20,Broadcom,21
29507,2025.05.02,20,Meta,"465,279"
29508,2025.05.02,20,SaudiAramco,"105,388"
29509,2025.05.02,21,tesla,118
29510,2025.05.02,21,samsung,"1,522"
29511,2025.05.02,21,Microsoft,"2,778"
29512,2025.05.02,21,Amazon,23
29513,2025.05.02,21,TSMintel,746
29514,2025.05.02,21,Google,"8,934"
29515,2025.05.02,21,Broadcom,0
29516,2025.05.02,21,Meta,"119,798"
29517,2025.05.02,21,SaudiAramco,"38,685"
29518,2025.05.02,22,tesla,335
29519,2025.05.02,22,samsung,957
29520,2025.05.02,22,Microsoft,"3,547"
29521,2025.05.02,22,Amazon,33
29522,2025.05.02,22,TSMintel,610
29523,2025.05.02,22,Google,"7,523"
29524,2025.05.02,22,Broadcom,0
29525,2025.05.02,22,Meta,"87,840"
29526,2025.05.02,22,SaudiAramco,"23,446"
29527,2025.05.02,23,tesla,27
29528,2025.05.02,23,samsung,572
29529,2025.05.02,23,Microsoft,"2,148"
29530,2025.05.02,23,Amazon,38
29531,2025.05.02,23,TSMintel,525
29532,2025.05.02,23,Google,"6,001"
29533,2025.05.02,23,Broadcom,0
29534,2025.05.02,23,Meta,"57,687"
29535,2025.05.02,23,SaudiAramco,"14,059"
29536,2025.05.03,00,tesla,19
29537,2025.05.03,00,samsung,358
29538,2025.05.03,00,Microsoft,"1,071"
29539,2025.05.03,00,Amazon,3
29540,2025.05.03,00,TSMintel,625
29541,2025.05.03,00,Google,"4,652"
29542,2025.05.03,00,Broadcom,0
29543,2025.05.03,00,Meta,"36,574"
29544,2025.05.03,00,SaudiAramco,"10,938"
29545,2025.05.03,01,tesla,26
29546,2025.05.03,01,samsung,288
29547,2025.05.03,01,Microsoft,"1,032"
29548,2025.05.03,01,Amazon,1
29549,2025.05.03,01,TSMintel,516
29550,2025.05.03,01,Google,"3,311"
29551,2025.05.03,01,Broadcom,0
29552,2025.05.03,01,Meta,"26,292"
29553,2025.05.03,01,SaudiAramco,"8,827"
29554,2025.05.03,02,tesla,7
29555,2025.05.03,02,samsung,194
29556,2025.05.03,02,Microsoft,522
29557,2025.05.03,02,Amazon,14
29558,2025.05.03,02,TSMintel,178
29559,2025.05.03,02,Google,"1,823"
29560,2025.05.03,02,Broadcom,0
29561,2025.05.03,02,Meta,"18,363"
29562,2025.05.03,02,SaudiAramco,"7,153"
29563,2025.05.03,03,tesla,31
29564,2025.05.03,03,samsung,166
29565,2025.05.03,03,Microsoft,412
29566,2025.05.03,03,Amazon,8
29567,2025.05.03,03,TSMintel,139
29568,2025.05.03,03,Google,"1,360"
29569,2025.05.03,03,Broadcom,0
29570,2025.05.03,03,Meta,"15,978"
29571,2025.05.03,03,SaudiAramco,"5,884"
29572,2025.05.03,04,tesla,15
29573,2025.05.03,04,samsung,203
29574,2025.05.03,04,Microsoft,426
29575,2025.05.03,04,Amazon,14
29576,2025.05.03,04,TSMintel,136
29577,2025.05.03,04,Google,"1,253"
29578,2025.05.03,04,Broadcom,0
29579,2025.05.03,04,Meta,"18,649"
29580,2025.05.03,04,SaudiAramco,"6,103"
29581,2025.05.03,05,tesla,50
29582,2025.05.03,05,samsung,176
29583,2025.05.03,05,Microsoft,738
29584,2025.05.03,05,Amazon,29
29585,2025.05.03,05,TSMintel,92
29586,2025.05.03,05,Google,"1,273"
29587,2025.05.03,05,Broadcom,0
29588,2025.05.03,05,Meta,"17,216"
29589,2025.05.03,05,SaudiAramco,"5,432"
29590,2025.05.03,06,tesla,157
29591,2025.05.03,06,samsung,247
29592,2025.05.03,06,Microsoft,956
29593,2025.05.03,06,Amazon,26
29594,2025.05.03,06,TSMintel,511
29595,2025.05.03,06,Google,"1,863"
29596,2025.05.03,06,Broadcom,0
29597,2025.05.03,06,Meta,"29,804"
29598,2025.05.03,06,SaudiAramco,"10,487"
29599,2025.05.03,07,tesla,411
29600,2025.05.03,07,samsung,369
29601,2025.05.03,07,Microsoft,"2,031"
29602,2025.05.03,07,Amazon,35
29603,2025.05.03,07,TSMintel,395
29604,2025.05.03,07,Google,"2,933"
29605,2025.05.03,07,Broadcom,0
29606,2025.05.03,07,Meta,"123,929"
29607,2025.05.03,07,SaudiAramco,"16,626"
29608,2025.05.03,08,tesla,116
29609,2025.05.03,08,samsung,"1,792"
29610,2025.05.03,08,apple,28
29611,2025.05.03,08,Microsoft,"12,273"
29612,2025.05.03,08,Amazon,97
29613,2025.05.03,08,TSMintel,610
29614,2025.05.03,08,Google,"17,779"
29615,2025.05.03,08,Broadcom,200
29616,2025.05.03,08,Meta,"258,449"
29617,2025.05.03,08,SaudiAramco,"76,189"
29618,2025.05.03,09,tesla,222
29619,2025.05.03,09,samsung,"3,314"
29620,2025.05.03,09,Microsoft,"15,400"
29621,2025.05.03,09,Amazon,"5,110"
29622,2025.05.03,09,TSMintel,"2,229"
29623,2025.05.03,09,Google,"41,744"
29624,2025.05.03,09,Broadcom,"1,772"
29625,2025.05.03,09,Meta,"653,713"
29626,2025.05.03,09,SaudiAramco,"171,718"
29627,2025.05.03,10,tesla,41
29628,2025.05.03,10,samsung,"8,635"
29629,2025.05.03,10,Microsoft,"41,499"
29630,2025.05.03,10,Amazon,"1,928"
29631,2025.05.03,10,TSMintel,"11,733"
29632,2025.05.03,10,Google,"31,441"
29633,2025.05.03,10,Broadcom,"3,005"
29634,2025.05.03,10,Meta,"1,291,961"
29635,2025.05.03,10,SaudiAramco,"286,603"
29636,2025.05.03,11,tesla,136
29637,2025.05.03,11,samsung,"3,311"
29638,2025.05.03,11,Microsoft,"36,011"
29639,2025.05.03,11,Amazon,"19,098"
29640,2025.05.03,11,TSMintel,"4,453"
29641,2025.05.03,11,Google,"39,137"
29642,2025.05.03,11,Broadcom,"19,601"
29643,2025.05.03,11,Meta,"1,354,752"
29644,2025.05.03,11,SaudiAramco,"541,702"
29645,2025.05.03,12,tesla,150
29646,2025.05.03,12,samsung,"1,761"
29647,2025.05.03,12,Microsoft,"22,848"
29648,2025.05.03,12,Amazon,"44,372"
29649,2025.05.03,12,TSMintel,"8,083"
29650,2025.05.03,12,Google,"9,681"
29651,2025.05.03,12,Broadcom,"99,407"
29652,2025.05.03,12,Meta,"982,580"
29653,2025.05.03,12,SaudiAramco,"446,610"
29654,2025.05.03,13,tesla,67
29655,2025.05.03,13,samsung,"2,850"
29656,2025.05.03,13,Microsoft,"29,213"
29657,2025.05.03,13,Amazon,"78,367"
29658,2025.05.03,13,TSMintel,"5,372"
29659,2025.05.03,13,Google,"9,933"
29660,2025.05.03,13,Broadcom,"74,103"
29661,2025.05.03,13,Meta,"558,712"
29662,2025.05.03,13,SaudiAramco,"239,138"
29663,2025.05.03,14,tesla,251
29664,2025.05.03,14,samsung,"7,094"
29665,2025.05.03,14,Microsoft,"16,531"
29666,2025.05.03,14,Amazon,"99,513"
29667,2025.05.03,14,TSMintel,"1,584"
29668,2025.05.03,14,Google,"9,971"
29669,2025.05.03,14,Broadcom,"88,921"
29670,2025.05.03,14,Meta,"475,191"
29671,2025.05.03,14,SaudiAramco,"177,105"
29672,2025.05.03,15,tesla,92
29673,2025.05.03,15,samsung,"12,865"
29674,2025.05.03,15,Microsoft,"12,575"
29675,2025.05.03,15,Amazon,"115,137"
29676,2025.05.03,15,TSMintel,"1,533"
29677,2025.05.03,15,Google,"9,348"
29678,2025.05.03,15,Broadcom,"69,729"
29679,2025.05.03,15,Meta,"438,260"
29680,2025.05.03,15,SaudiAramco,"175,765"
29681,2025.05.03,16,tesla,191
29682,2025.05.03,16,samsung,"13,137"
29683,2025.05.03,16,Microsoft,"13,231"
29684,2025.05.03,16,Amazon,"75,508"
29685,2025.05.03,16,TSMintel,"2,526"
29686,2025.05.03,16,Google,"8,738"
29687,2025.05.03,16,Broadcom,"25,971"
29688,2025.05.03,16,Meta,"520,174"
29689,2025.05.03,16,SaudiAramco,"114,965"
29690,2025.05.03,17,tesla,141
29691,2025.05.03,17,samsung,"12,256"
29692,2025.05.03,17,Microsoft,"8,192"
29693,2025.05.03,17,Amazon,"97,502"
29694,2025.05.03,17,TSMintel,"2,030"
29695,2025.05.03,17,Google,"9,088"
29696,2025.05.03,17,Broadcom,114
29697,2025.05.03,17,Meta,"730,149"
29698,2025.05.03,17,SaudiAramco,"123,190"
29699,2025.05.03,18,tesla,129
29700,2025.05.03,18,samsung,"3,899"
29701,2025.05.03,18,Microsoft,"7,352"
29702,2025.05.03,18,Amazon,"37,739"
29703,2025.05.03,18,TSMintel,835
29704,2025.05.03,18,Google,"7,609"
29705,2025.05.03,18,Broadcom,0
29706,2025.05.03,18,Meta,"338,247"
29707,2025.05.03,18,SaudiAramco,"70,253"
29708,2025.05.03,19,tesla,86
29709,2025.05.03,19,samsung,"1,211"
29710,2025.05.03,19,Microsoft,"3,751"
29711,2025.05.03,19,Amazon,"9,091"
29712,2025.05.03,19,TSMintel,944
29713,2025.05.03,19,Google,"7,398"
29714,2025.05.03,19,Broadcom,0
29715,2025.05.03,19,Meta,"508,887"
29716,2025.05.03,19,SaudiAramco,"151,924"
29717,2025.05.03,20,tesla,51
29718,2025.05.03,20,samsung,"2,012"
29719,2025.05.03,20,Microsoft,"6,004"
29720,2025.05.03,20,Amazon,"7,605"
29721,2025.05.03,20,TSMintel,610
29722,2025.05.03,20,Google,"6,446"
29723,2025.05.03,20,Broadcom,0
29724,2025.05.03,20,Meta,"193,114"
29725,2025.05.03,20,SaudiAramco,"93,284"
29726,2025.05.03,21,tesla,230
29727,2025.05.03,21,samsung,"1,030"
29728,2025.05.03,21,Microsoft,"3,109"
29729,2025.05.03,21,Amazon,211
29730,2025.05.03,21,TSMintel,476
29731,2025.05.03,21,Google,"6,037"
29732,2025.05.03,21,Broadcom,0
29733,2025.05.03,21,Meta,"73,175"
29734,2025.05.03,21,SaudiAramco,"21,264"
29735,2025.05.03,22,tesla,50
29736,2025.05.03,22,samsung,782
29737,2025.05.03,22,Microsoft,"1,183"
29738,2025.05.03,22,Amazon,20
29739,2025.05.03,22,TSMintel,426
29740,2025.05.03,22,Google,"5,457"
29741,2025.05.03,22,Broadcom,0
29742,2025.05.03,22,Meta,"60,548"
29743,2025.05.03,22,SaudiAramco,"15,083"
29744,2025.05.03,23,tesla,31
29745,2025.05.03,23,samsung,479
29746,2025.05.03,23,Microsoft,562
29747,2025.05.03,23,Amazon,24
29748,2025.05.03,23,TSMintel,"1,099"
29749,2025.05.03,23,Google,"3,709"
29750,2025.05.03,23,Broadcom,0
29751,2025.05.03,23,Meta,"49,947"
29752,2025.05.03,23,SaudiAramco,"10,920"
29753,2025.05.04,00,tesla,17
29754,2025.05.04,00,samsung,327
29755,2025.05.04,00,Microsoft,401
29756,2025.05.04,00,Amazon,0
29757,2025.05.04,00,TSMintel,250
29758,2025.05.04,00,Google,"3,163"
29759,2025.05.04,00,Broadcom,0
29760,2025.05.04,00,Meta,"33,294"
29761,2025.05.04,00,SaudiAramco,"9,601"
29762,2025.05.04,01,tesla,6
29763,2025.05.04,01,samsung,216
29764,2025.05.04,01,Microsoft,337
29765,2025.05.04,01,Amazon,0
29766,2025.05.04,01,TSMintel,247
29767,2025.05.04,01,Google,"2,049"
29768,2025.05.04,01,Broadcom,0
29769,2025.05.04,01,Meta,"22,949"
29770,2025.05.04,01,SaudiAramco,"8,024"
29771,2025.05.04,02,tesla,3
29772,2025.05.04,02,samsung,217
29773,2025.05.04,02,Microsoft,225
29774,2025.05.04,02,Amazon,16
29775,2025.05.04,02,TSMintel,148
29776,2025.05.04,02,Google,"1,541"
29777,2025.05.04,02,Broadcom,0
29778,2025.05.04,02,Meta,"17,599"
29779,2025.05.04,02,SaudiAramco,"6,382"
29780,2025.05.04,03,tesla,12
29781,2025.05.04,03,samsung,144
29782,2025.05.04,03,Microsoft,196
29783,2025.05.04,03,Amazon,0
29784,2025.05.04,03,TSMintel,107
29785,2025.05.04,03,Google,"1,197"
29786,2025.05.04,03,Broadcom,0
29787,2025.05.04,03,Meta,"14,623"
29788,2025.05.04,03,SaudiAramco,"5,038"
