NO,date,hour,company,input
20779,2025.09.02,06,SaudiAramco,"10,339"
20780,2025.09.02,07,tesla,289
20781,2025.09.02,07,samsung,"1,426"
20782,2025.09.02,07,Microsoft,"4,093"
20783,2025.09.02,07,Amazon,240
20784,2025.09.02,07,TSMC,540
20785,2025.09.02,07,Google,"5,125"
20786,2025.09.02,07,Broadcom,0
20787,2025.09.02,07,Meta,"196,876"
20788,2025.09.02,07,SaudiAramco,"37,762"
20789,2025.09.02,08,tesla,356
20790,2025.09.02,08,samsung,"5,251"
20791,2025.09.02,08,apple,28
20792,2025.09.02,08,Microsoft,"31,352"
20793,2025.09.02,08,Amazon,"62,886"
20794,2025.09.02,08,TSMC,"9,846"
20795,2025.09.02,08,Google,"39,624"
20796,2025.09.02,08,Broadcom,10
20797,2025.09.02,08,Meta,"616,882"
20798,2025.09.02,08,SaudiAramco,"127,250"
20799,2025.09.02,09,tesla,549
20800,2025.09.02,09,samsung,"43,513"
20801,2025.09.02,09,Microsoft,"88,592"
20802,2025.09.02,09,Amazon,"55,613"
20803,2025.09.02,09,TSMC,"27,004"
20804,2025.09.02,09,Google,"90,761"
20805,2025.09.02,09,Broadcom,4
20806,2025.09.02,09,Meta,"2,224,867"
20807,2025.09.02,09,SaudiAramco,"703,796"
20808,2025.09.02,10,tesla,935
20809,2025.09.02,10,samsung,"71,030"
20810,2025.09.02,10,Microsoft,"123,550"
20811,2025.09.02,10,Amazon,"108,086"
20812,2025.09.02,10,TSMC,"40,792"
20813,2025.09.02,10,Google,"73,935"
20814,2025.09.02,10,Broadcom,"10,755"
20815,2025.09.02,10,Meta,"3,138,665"
20816,2025.09.02,10,SaudiAramco,"1,029,200"
20817,2025.09.02,11,tesla,629
20818,2025.09.02,11,samsung,"58,574"
20819,2025.09.02,11,Microsoft,"82,686"
20820,2025.09.02,11,Amazon,"98,585"
20821,2025.09.02,11,TSMC,"17,103"
20822,2025.09.02,11,Google,"69,350"
20823,2025.09.02,11,Broadcom,"42,644"
20824,2025.09.02,11,Meta,"2,902,923"
20825,2025.09.02,11,SaudiAramco,"940,057"
20826,2025.09.02,12,tesla,244
20827,2025.09.02,12,samsung,"23,944"
20828,2025.09.02,12,Microsoft,"32,926"
20829,2025.09.02,12,Amazon,"124,206"
20830,2025.09.02,12,TSMC,"10,699"
20831,2025.09.02,12,Google,"32,674"
20832,2025.09.02,12,Broadcom,"32,623"
20833,2025.09.02,12,Meta,"1,505,462"
20834,2025.09.02,12,SaudiAramco,"543,774"
20835,2025.09.02,13,tesla,679
20836,2025.09.02,13,samsung,"28,594"
20837,2025.09.02,13,Microsoft,"50,759"
20838,2025.09.02,13,Amazon,"73,589"
20839,2025.09.02,13,TSMC,"103,049"
20840,2025.09.02,13,Google,"47,536"
20841,2025.09.02,13,Broadcom,"21,222"
20842,2025.09.02,13,Meta,"1,990,989"
20843,2025.09.02,13,SaudiAramco,"468,706"
20844,2025.09.02,14,tesla,760
20845,2025.09.02,14,samsung,"64,170"
20846,2025.09.02,14,Microsoft,"74,863"
20847,2025.09.02,14,Amazon,"3,892"
20848,2025.09.02,14,TSMC,"15,818"
20849,2025.09.02,14,Google,"59,769"
20850,2025.09.02,14,Broadcom,"74,197"
20851,2025.09.02,14,Meta,"2,343,964"
20852,2025.09.02,14,SaudiAramco,"596,451"
20853,2025.09.02,15,tesla,670
20854,2025.09.02,15,samsung,"44,318"
20855,2025.09.02,15,Microsoft,"64,433"
20856,2025.09.02,15,Amazon,"2,889"
20857,2025.09.02,15,TSMC,"15,613"
20858,2025.09.02,15,Google,"74,596"
20859,2025.09.02,15,Broadcom,"104,213"
20860,2025.09.02,15,Meta,"1,981,266"
20861,2025.09.02,15,SaudiAramco,"568,749"
20862,2025.09.02,16,tesla,616
20863,2025.09.02,16,samsung,"26,642"
20864,2025.09.02,16,Microsoft,"58,353"
20865,2025.09.02,16,Amazon,"28,681"
20866,2025.09.02,16,TSMC,"9,726"
20867,2025.09.02,16,Google,"56,355"
20868,2025.09.02,16,Broadcom,"52,826"
20869,2025.09.02,16,Meta,"1,831,350"
20870,2025.09.02,16,SaudiAramco,"352,212"
20871,2025.09.02,17,tesla,413
20872,2025.09.02,17,samsung,"10,362"
20873,2025.09.02,17,Microsoft,"40,619"
20874,2025.09.02,17,Amazon,"51,549"
20875,2025.09.02,17,TSMC,"13,203"
20876,2025.09.02,17,Google,"84,494"
20877,2025.09.02,17,Broadcom,"40,414"
20878,2025.09.02,17,Meta,"1,559,986"
20879,2025.09.02,17,SaudiAramco,"359,091"
20880,2025.09.02,18,tesla,268
20881,2025.09.02,18,samsung,"6,651"
20882,2025.09.02,18,Microsoft,"27,875"
20883,2025.09.02,18,Amazon,"56,157"
20884,2025.09.02,18,TSMC,"11,470"
20885,2025.09.02,18,Google,"38,285"
20886,2025.09.02,18,Broadcom,"14,951"
20887,2025.09.02,18,Meta,"941,027"
20888,2025.09.02,18,SaudiAramco,"210,982"
20889,2025.09.02,19,tesla,318
20890,2025.09.02,19,samsung,"8,659"
20891,2025.09.02,19,Microsoft,"10,233"
20892,2025.09.02,19,Amazon,"1,613"
20893,2025.09.02,19,TSMC,"3,589"
20894,2025.09.02,19,Google,"19,308"
20895,2025.09.02,19,Broadcom,"2,844"
20896,2025.09.02,19,Meta,"737,100"
20897,2025.09.02,19,SaudiAramco,"123,479"
20898,2025.09.02,20,tesla,198
20899,2025.09.02,20,samsung,"2,971"
20900,2025.09.02,20,Microsoft,"11,633"
20901,2025.09.02,20,Amazon,54
20902,2025.09.02,20,TSMC,"3,724"
20903,2025.09.02,20,Google,"13,920"
20904,2025.09.02,20,Broadcom,0
20905,2025.09.02,20,Meta,"635,632"
20906,2025.09.02,20,SaudiAramco,"75,503"
20907,2025.09.02,21,tesla,131
20908,2025.09.02,21,samsung,"1,230"
20909,2025.09.02,21,Microsoft,"3,147"
20910,2025.09.02,21,Amazon,20
20911,2025.09.02,21,TSMC,"1,016"
20912,2025.09.02,21,Google,"8,087"
20913,2025.09.02,21,Broadcom,0
20914,2025.09.02,21,Meta,"199,654"
20915,2025.09.02,21,SaudiAramco,"25,384"
20916,2025.09.02,22,tesla,340
20917,2025.09.02,22,samsung,820
20918,2025.09.02,22,Microsoft,"3,681"
20919,2025.09.02,22,Amazon,30
20920,2025.09.02,22,TSMC,743
20921,2025.09.02,22,Google,"7,556"
20922,2025.09.02,22,Broadcom,0
20923,2025.09.02,22,Meta,"187,541"
20924,2025.09.02,22,SaudiAramco,"21,244"
20925,2025.09.02,23,tesla,28
20926,2025.09.02,23,samsung,688
20927,2025.09.02,23,Microsoft,"2,817"
20928,2025.09.02,23,Amazon,19
20929,2025.09.02,23,TSMC,695
20930,2025.09.02,23,Google,"5,456"
20931,2025.09.02,23,Broadcom,0
20932,2025.09.02,23,Meta,"74,176"
20933,2025.09.02,23,SaudiAramco,"14,711"
20934,2025.09.03,00,tesla,158
20935,2025.09.03,00,samsung,466
20936,2025.09.03,00,Microsoft,"2,136"
20937,2025.09.03,00,Amazon,7
20938,2025.09.03,00,TSMC,399
20939,2025.09.03,00,Google,"4,365"
20940,2025.09.03,00,Broadcom,0
20941,2025.09.03,00,Meta,"54,264"
20942,2025.09.03,00,SaudiAramco,"11,376"
20943,2025.09.03,01,tesla,62
20944,2025.09.03,01,samsung,321
20945,2025.09.03,01,Microsoft,"1,711"
20946,2025.09.03,01,Amazon,0
20947,2025.09.03,01,TSMC,238
20948,2025.09.03,01,Google,"2,447"
20949,2025.09.03,01,Broadcom,0
20950,2025.09.03,01,Meta,"35,078"
20951,2025.09.03,01,SaudiAramco,"7,397"
20952,2025.09.03,02,tesla,48
20953,2025.09.03,02,samsung,297
20954,2025.09.03,02,Microsoft,"1,518"
20955,2025.09.03,02,Amazon,14
20956,2025.09.03,02,TSMC,241
20957,2025.09.03,02,Google,"1,414"
20958,2025.09.03,02,Broadcom,0
20959,2025.09.03,02,Meta,"30,169"
20960,2025.09.03,02,SaudiAramco,"5,510"
20961,2025.09.03,03,tesla,76
20962,2025.09.03,03,samsung,214
20963,2025.09.03,03,Microsoft,"1,367"
20964,2025.09.03,03,Amazon,8
20965,2025.09.03,03,TSMC,100
20966,2025.09.03,03,Google,"1,178"
20967,2025.09.03,03,Broadcom,0
20968,2025.09.03,03,Meta,"28,276"
20969,2025.09.03,03,SaudiAramco,"5,061"
20970,2025.09.03,04,tesla,54
20971,2025.09.03,04,samsung,278
20972,2025.09.03,04,Microsoft,"1,534"
20973,2025.09.03,04,Amazon,14
20974,2025.09.03,04,TSMC,78
20975,2025.09.03,04,Google,"1,011"
20976,2025.09.03,04,Broadcom,0
20977,2025.09.03,04,Meta,"23,728"
20978,2025.09.03,04,SaudiAramco,"4,705"
20979,2025.09.03,05,tesla,67
20980,2025.09.03,05,samsung,200
20981,2025.09.03,05,Microsoft,"1,681"
20982,2025.09.03,05,Amazon,11
20983,2025.09.03,05,TSMC,180
20984,2025.09.03,05,Google,"1,451"
20985,2025.09.03,05,Broadcom,0
20986,2025.09.03,05,Meta,"25,025"
20987,2025.09.03,05,SaudiAramco,"6,764"
20988,2025.09.03,06,tesla,593
20989,2025.09.03,06,samsung,546
20990,2025.09.03,06,Microsoft,"2,193"
20991,2025.09.03,06,Amazon,41
20992,2025.09.03,06,TSMC,665
20993,2025.09.03,06,Google,"3,669"
20994,2025.09.03,06,Broadcom,0
20995,2025.09.03,06,Meta,"45,278"
20996,2025.09.03,06,SaudiAramco,"10,215"
20997,2025.09.03,07,tesla,295
20998,2025.09.03,07,samsung,936
20999,2025.09.03,07,Microsoft,"4,155"
21000,2025.09.03,07,Amazon,149
21001,2025.09.03,07,TSMC,"1,343"
21002,2025.09.03,07,Google,"5,707"
21003,2025.09.03,07,Broadcom,0
21004,2025.09.03,07,Meta,"192,207"
21005,2025.09.03,07,SaudiAramco,"41,157"
21006,2025.09.03,08,tesla,322
21007,2025.09.03,08,samsung,"5,543"
21008,2025.09.03,08,apple,28
21009,2025.09.03,08,Microsoft,"47,154"
21010,2025.09.03,08,Amazon,"45,332"
21011,2025.09.03,08,TSMC,"5,921"
21012,2025.09.03,08,Google,"31,739"
21013,2025.09.03,08,Broadcom,10
21014,2025.09.03,08,Meta,"639,297"
21015,2025.09.03,08,SaudiAramco,"115,705"
21016,2025.09.03,09,tesla,"1,020"
21017,2025.09.03,09,samsung,"76,366"
21018,2025.09.03,09,Microsoft,"56,834"
21019,2025.09.03,09,Amazon,"68,682"
21020,2025.09.03,09,TSMC,"15,890"
21021,2025.09.03,09,Google,"81,511"
21022,2025.09.03,09,Broadcom,1
21023,2025.09.03,09,Meta,"2,068,510"
21024,2025.09.03,09,SaudiAramco,"517,082"
21025,2025.09.03,10,tesla,"1,093"
21026,2025.09.03,10,samsung,"58,767"
21027,2025.09.03,10,Microsoft,"146,627"
21028,2025.09.03,10,Amazon,"56,634"
21029,2025.09.03,10,TSMC,"16,168"
21030,2025.09.03,10,Google,"80,785"
21031,2025.09.03,10,Broadcom,"7,936"
21032,2025.09.03,10,Meta,"2,703,272"
21033,2025.09.03,10,SaudiAramco,"912,860"
21034,2025.09.03,11,tesla,911
21035,2025.09.03,11,samsung,"66,094"
21036,2025.09.03,11,Microsoft,"123,848"
21037,2025.09.03,11,Amazon,"57,714"
21038,2025.09.03,11,TSMC,"12,345"
21039,2025.09.03,11,Google,"73,272"
21040,2025.09.03,11,Broadcom,"27,551"
21041,2025.09.03,11,Meta,"2,348,952"
21042,2025.09.03,11,SaudiAramco,"760,823"
21043,2025.09.03,12,tesla,369
21044,2025.09.03,12,samsung,"42,681"
21045,2025.09.03,12,Microsoft,"116,386"
21046,2025.09.03,12,Amazon,"104,801"
21047,2025.09.03,12,TSMC,"8,756"
21048,2025.09.03,12,Google,"24,496"
21049,2025.09.03,12,Broadcom,"71,638"
21050,2025.09.03,12,Meta,"1,519,425"
21051,2025.09.03,12,SaudiAramco,"582,406"
21052,2025.09.03,13,tesla,460
21053,2025.09.03,13,samsung,"53,603"
21054,2025.09.03,13,Microsoft,"58,886"
21055,2025.09.03,13,Amazon,"88,467"
21056,2025.09.03,13,TSMC,"10,369"
21057,2025.09.03,13,Google,"43,671"
21058,2025.09.03,13,Broadcom,"68,969"
21059,2025.09.03,13,Meta,"1,498,969"
21060,2025.09.03,13,SaudiAramco,"493,893"
21061,2025.09.03,14,tesla,426
21062,2025.09.03,14,samsung,"79,168"
21063,2025.09.03,14,Microsoft,"76,012"
21064,2025.09.03,14,Amazon,"59,434"
21065,2025.09.03,14,TSMC,"16,262"
21066,2025.09.03,14,Google,"99,093"
21067,2025.09.03,14,Broadcom,"48,406"
21068,2025.09.03,14,Meta,"2,281,060"
21069,2025.09.03,14,SaudiAramco,"600,737"
21070,2025.09.03,15,tesla,827
21071,2025.09.03,15,samsung,"97,865"
21072,2025.09.03,15,Microsoft,"53,322"
21073,2025.09.03,15,Amazon,"48,029"
21074,2025.09.03,15,TSMC,"9,434"
21075,2025.09.03,15,Google,"73,944"
21076,2025.09.03,15,Broadcom,"95,907"
21077,2025.09.03,15,Meta,"1,892,173"
21078,2025.09.03,15,SaudiAramco,"424,547"
21079,2025.09.03,16,tesla,758
21080,2025.09.03,16,samsung,"35,771"
21081,2025.09.03,16,Microsoft,"70,826"
21082,2025.09.03,16,Amazon,"29,131"
21083,2025.09.03,16,TSMC,"10,792"
21084,2025.09.03,16,Google,"63,608"
21085,2025.09.03,16,Broadcom,"65,688"
21086,2025.09.03,16,Meta,"1,665,034"
21087,2025.09.03,16,SaudiAramco,"400,145"
21088,2025.09.03,17,tesla,392
21089,2025.09.03,17,samsung,"8,893"
21090,2025.09.03,17,Microsoft,"41,598"
21091,2025.09.03,17,Amazon,"45,032"
21092,2025.09.03,17,TSMC,"10,144"
21093,2025.09.03,17,Google,"118,850"
21094,2025.09.03,17,Broadcom,"73,230"
21095,2025.09.03,17,Meta,"1,619,966"
21096,2025.09.03,17,SaudiAramco,"383,592"
21097,2025.09.03,18,tesla,354
21098,2025.09.03,18,samsung,"4,709"
21099,2025.09.03,18,Microsoft,"31,898"
21100,2025.09.03,18,Amazon,"80,367"
21101,2025.09.03,18,TSMC,"12,592"
21102,2025.09.03,18,Google,"103,260"
21103,2025.09.03,18,Broadcom,"3,891"
21104,2025.09.03,18,Meta,"1,162,519"
21105,2025.09.03,18,SaudiAramco,"263,723"
21106,2025.09.03,19,tesla,507
21107,2025.09.03,19,samsung,"12,546"
21108,2025.09.03,19,Microsoft,"7,967"
21109,2025.09.03,19,Amazon,"20,738"
21110,2025.09.03,19,TSMC,"37,897"
21111,2025.09.03,19,Google,"23,848"
21112,2025.09.03,19,Broadcom,"33,335"
21113,2025.09.03,19,Meta,"587,063"
21114,2025.09.03,19,SaudiAramco,"109,127"
21115,2025.09.03,20,tesla,187
21116,2025.09.03,20,samsung,"3,628"
21117,2025.09.03,20,Microsoft,"11,143"
21118,2025.09.03,20,Amazon,"2,207"
21119,2025.09.03,20,TSMC,"5,877"
21120,2025.09.03,20,Google,"13,173"
21121,2025.09.03,20,Broadcom,"10,809"
21122,2025.09.03,20,Meta,"522,378"
21123,2025.09.03,20,SaudiAramco,"44,003"
21124,2025.09.03,21,tesla,44
21125,2025.09.03,21,samsung,"4,246"
21126,2025.09.03,21,Microsoft,"4,164"
21127,2025.09.03,21,Amazon,43
21128,2025.09.03,21,TSMC,"1,440"
21129,2025.09.03,21,Google,"7,435"
21130,2025.09.03,21,Broadcom,0
21131,2025.09.03,21,Meta,"131,241"
21132,2025.09.03,21,SaudiAramco,"24,713"
21133,2025.09.03,22,tesla,372
21134,2025.09.03,22,samsung,771
21135,2025.09.03,22,Microsoft,"2,956"
21136,2025.09.03,22,Amazon,42
21137,2025.09.03,22,TSMC,766
21138,2025.09.03,22,Google,"8,056"
21139,2025.09.03,22,Broadcom,0
21140,2025.09.03,22,Meta,"106,028"
21141,2025.09.03,22,SaudiAramco,"20,620"
21142,2025.09.03,23,tesla,57
21143,2025.09.03,23,samsung,624
21144,2025.09.03,23,Microsoft,"2,760"
21145,2025.09.03,23,Amazon,21
21146,2025.09.03,23,TSMC,528
21147,2025.09.03,23,Google,"5,719"
21148,2025.09.03,23,Broadcom,0
21149,2025.09.03,23,Meta,"65,268"
21150,2025.09.03,23,SaudiAramco,"13,989"
21151,2025.09.04,00,tesla,115
21152,2025.09.04,00,samsung,428
21153,2025.09.04,00,Microsoft,"2,564"
21154,2025.09.04,00,Amazon,4
21155,2025.09.04,00,TSMC,320
21156,2025.09.04,00,Google,"4,794"
21157,2025.09.04,00,Broadcom,0
21158,2025.09.04,00,Meta,"45,023"
21159,2025.09.04,00,SaudiAramco,"10,086"
21160,2025.09.04,01,tesla,56
21161,2025.09.04,01,samsung,347
21162,2025.09.04,01,Microsoft,"2,236"
21163,2025.09.04,01,Amazon,2
21164,2025.09.04,01,TSMC,252
21165,2025.09.04,01,Google,"2,616"
21166,2025.09.04,01,Broadcom,0
21167,2025.09.04,01,Meta,"27,895"
21168,2025.09.04,01,SaudiAramco,"7,458"
21169,2025.09.04,02,tesla,37
21170,2025.09.04,02,samsung,307
21171,2025.09.04,02,Microsoft,"1,548"
21172,2025.09.04,02,Amazon,13
21173,2025.09.04,02,TSMC,223
21174,2025.09.04,02,Google,"1,646"
21175,2025.09.04,02,Broadcom,0
21176,2025.09.04,02,Meta,"21,723"
21177,2025.09.04,02,SaudiAramco,"4,871"
21178,2025.09.04,03,tesla,50
21179,2025.09.04,03,samsung,221
21180,2025.09.04,03,Microsoft,"1,263"
21181,2025.09.04,03,Amazon,71
21182,2025.09.04,03,TSMC,188
21183,2025.09.04,03,Google,"1,336"
21184,2025.09.04,03,Broadcom,0
21185,2025.09.04,03,Meta,"23,187"
21186,2025.09.04,03,SaudiAramco,"5,023"
21187,2025.09.04,04,tesla,54
21188,2025.09.04,04,samsung,129
21189,2025.09.04,04,Microsoft,"1,345"
21190,2025.09.04,04,Amazon,86
21191,2025.09.04,04,TSMC,93
21192,2025.09.04,04,Google,"1,115"
21193,2025.09.04,04,Broadcom,0
21194,2025.09.04,04,Meta,"25,666"
21195,2025.09.04,04,SaudiAramco,"5,610"
21196,2025.09.04,05,tesla,57
21197,2025.09.04,05,samsung,175
21198,2025.09.04,05,Microsoft,"1,664"
21199,2025.09.04,05,Amazon,19
21200,2025.09.04,05,TSMC,183
21201,2025.09.04,05,Google,"1,249"
21202,2025.09.04,05,Broadcom,0
21203,2025.09.04,05,Meta,"28,726"
21204,2025.09.04,05,SaudiAramco,"5,595"
21205,2025.09.04,06,tesla,542
21206,2025.09.04,06,samsung,635
21207,2025.09.04,06,Microsoft,"2,647"
21208,2025.09.04,06,Amazon,77
21209,2025.09.04,06,TSMC,546
21210,2025.09.04,06,Google,"4,272"
21211,2025.09.04,06,Broadcom,0
21212,2025.09.04,06,Meta,"44,740"
21213,2025.09.04,06,SaudiAramco,"12,447"
21214,2025.09.04,07,tesla,242
21215,2025.09.04,07,samsung,873
21216,2025.09.04,07,Microsoft,"4,830"
21217,2025.09.04,07,Amazon,68
21218,2025.09.04,07,TSMC,"1,060"
21219,2025.09.04,07,Google,"5,081"
21220,2025.09.04,07,Broadcom,0
21221,2025.09.04,07,Meta,"184,459"
21222,2025.09.04,07,SaudiAramco,"37,955"
21223,2025.09.04,08,tesla,225
21224,2025.09.04,08,samsung,"5,745"
21225,2025.09.04,08,apple,28
21226,2025.09.04,08,Microsoft,"34,220"
21227,2025.09.04,08,Amazon,"56,732"
21228,2025.09.04,08,TSMC,"7,612"
21229,2025.09.04,08,Google,"57,149"
21230,2025.09.04,08,Broadcom,21
21231,2025.09.04,08,Meta,"575,000"
21232,2025.09.04,08,SaudiAramco,"113,846"
21233,2025.09.04,09,tesla,597
21234,2025.09.04,09,samsung,"39,721"
21235,2025.09.04,09,Microsoft,"90,189"
21236,2025.09.04,09,Amazon,"73,205"
21237,2025.09.04,09,TSMC,"13,545"
21238,2025.09.04,09,Google,"93,228"
21239,2025.09.04,09,Broadcom,11
21240,2025.09.04,09,Meta,"1,786,894"
21241,2025.09.04,09,SaudiAramco,"534,734"
21242,2025.09.04,10,tesla,702
21243,2025.09.04,10,samsung,"88,690"
21244,2025.09.04,10,Microsoft,"194,342"
21245,2025.09.04,10,Amazon,"48,698"
21246,2025.09.04,10,TSMC,"17,573"
21247,2025.09.04,10,Google,"145,878"
21248,2025.09.04,10,Broadcom,585
21249,2025.09.04,10,Meta,"3,176,460"
21250,2025.09.04,10,SaudiAramco,"909,576"
21251,2025.09.04,11,tesla,922
21252,2025.09.04,11,samsung,"61,610"
21253,2025.09.04,11,Microsoft,"75,501"
21254,2025.09.04,11,Amazon,"60,038"
21255,2025.09.04,11,TSMC,"15,956"
21256,2025.09.04,11,Google,"91,496"
21257,2025.09.04,11,Broadcom,"11,196"
21258,2025.09.04,11,Meta,"2,530,708"
21259,2025.09.04,11,SaudiAramco,"844,128"
21260,2025.09.04,12,tesla,246
21261,2025.09.04,12,samsung,"34,476"
21262,2025.09.04,12,Microsoft,"44,222"
21263,2025.09.04,12,Amazon,"22,713"
21264,2025.09.04,12,TSMC,"11,497"
21265,2025.09.04,12,Google,"22,742"
21266,2025.09.04,12,Broadcom,"7,867"
21267,2025.09.04,12,Meta,"1,326,073"
21268,2025.09.04,12,SaudiAramco,"361,154"
21269,2025.09.04,13,tesla,380
21270,2025.09.04,13,samsung,"66,085"
21271,2025.09.04,13,Microsoft,"32,482"
21272,2025.09.04,13,Amazon,"106,048"
21273,2025.09.04,13,TSMC,"25,127"
21274,2025.09.04,13,Google,"69,416"
21275,2025.09.04,13,Broadcom,"29,780"
21276,2025.09.04,13,Meta,"1,527,158"
21277,2025.09.04,13,SaudiAramco,"388,962"
21278,2025.09.04,14,tesla,383
21279,2025.09.04,14,samsung,"68,815"
21280,2025.09.04,14,Microsoft,"124,628"
21281,2025.09.04,14,Amazon,"61,006"
21282,2025.09.04,14,TSMC,"18,026"
21283,2025.09.04,14,Google,"66,288"
21284,2025.09.04,14,Broadcom,"34,363"
21285,2025.09.04,14,Meta,"1,991,768"
21286,2025.09.04,14,SaudiAramco,"558,879"
21287,2025.09.04,15,tesla,779
21288,2025.09.04,15,samsung,"54,963"
21289,2025.09.04,15,Microsoft,"55,005"
21290,2025.09.04,15,Amazon,"62,538"
21291,2025.09.04,15,TSMC,"13,291"
21292,2025.09.04,15,Google,"89,810"
21293,2025.09.04,15,Broadcom,"92,266"
21294,2025.09.04,15,Meta,"1,587,830"
21295,2025.09.04,15,SaudiAramco,"630,396"
21296,2025.09.04,16,tesla,688
21297,2025.09.04,16,samsung,"40,472"
21298,2025.09.04,16,Microsoft,"46,172"
21299,2025.09.04,16,Amazon,"93,341"
21300,2025.09.04,16,TSMC,"18,646"
21301,2025.09.04,16,Google,"73,321"
21302,2025.09.04,16,Broadcom,"52,486"
21303,2025.09.04,16,Meta,"1,511,293"
21304,2025.09.04,16,SaudiAramco,"519,386"
21305,2025.09.04,17,tesla,668
21306,2025.09.04,17,samsung,"17,433"
21307,2025.09.04,17,apple,32
21308,2025.09.04,17,Microsoft,"47,850"
21309,2025.09.04,17,Amazon,"45,959"
21310,2025.09.04,17,TSMC,"17,049"
21311,2025.09.04,17,Google,"250,991"
21312,2025.09.04,17,Broadcom,"121,482"
21313,2025.09.04,17,Meta,"2,199,294"
21314,2025.09.04,17,SaudiAramco,"447,150"
21315,2025.09.04,18,tesla,369
21316,2025.09.04,18,samsung,"6,816"
21317,2025.09.04,18,Microsoft,"35,341"
21318,2025.09.04,18,Amazon,"6,871"
21319,2025.09.04,18,TSMC,"21,726"
21320,2025.09.04,18,Google,"126,210"
21321,2025.09.04,18,Broadcom,"16,611"
21322,2025.09.04,18,Meta,"1,655,536"
21323,2025.09.04,18,SaudiAramco,"227,478"
21324,2025.09.04,19,tesla,390
21325,2025.09.04,19,samsung,"12,383"
21326,2025.09.04,19,Microsoft,"13,617"
21327,2025.09.04,19,Amazon,"5,060"
21328,2025.09.04,19,TSMC,"51,422"
21329,2025.09.04,19,Google,"57,065"
21330,2025.09.04,19,Broadcom,"1,457"
21331,2025.09.04,19,Meta,"1,269,696"
21332,2025.09.04,19,SaudiAramco,"134,479"
21333,2025.09.04,20,tesla,129
21334,2025.09.04,20,samsung,"3,631"
21335,2025.09.04,20,Microsoft,"10,789"
21336,2025.09.04,20,Amazon,"14,911"
21337,2025.09.04,20,TSMC,"9,473"
21338,2025.09.04,20,Google,"18,142"
21339,2025.09.04,20,Broadcom,0
21340,2025.09.04,20,Meta,"499,924"
21341,2025.09.04,20,SaudiAramco,"63,200"
21342,2025.09.04,21,tesla,194
21343,2025.09.04,21,samsung,"1,755"
21344,2025.09.04,21,Microsoft,"2,848"
21345,2025.09.04,21,Amazon,7
21346,2025.09.04,21,TSMC,745
21347,2025.09.04,21,Google,"7,317"
21348,2025.09.04,21,Broadcom,0
21349,2025.09.04,21,Meta,"116,902"
21350,2025.09.04,21,SaudiAramco,"23,725"
21351,2025.09.04,22,tesla,455
21352,2025.09.04,22,samsung,904
21353,2025.09.04,22,Microsoft,"2,916"
21354,2025.09.04,22,Amazon,29
21355,2025.09.04,22,TSMC,569
21356,2025.09.04,22,Google,"7,502"
21357,2025.09.04,22,Broadcom,0
21358,2025.09.04,22,Meta,"98,591"
21359,2025.09.04,22,SaudiAramco,"20,103"
21360,2025.09.04,23,tesla,64
21361,2025.09.04,23,samsung,771
21362,2025.09.04,23,Microsoft,"2,769"
21363,2025.09.04,23,Amazon,23
21364,2025.09.04,23,TSMC,531
21365,2025.09.04,23,Google,"5,396"
21366,2025.09.04,23,Broadcom,0
21367,2025.09.04,23,Meta,"64,402"
21368,2025.09.04,23,SaudiAramco,"13,247"
21369,2025.09.05,00,tesla,115
21370,2025.09.05,00,samsung,405
21371,2025.09.05,00,Microsoft,"2,775"
21372,2025.09.05,00,Amazon,4
21373,2025.09.05,00,TSMC,371
21374,2025.09.05,00,Google,"4,160"
21375,2025.09.05,00,Broadcom,0
21376,2025.09.05,00,Meta,"40,224"
21377,2025.09.05,00,SaudiAramco,"9,924"
21378,2025.09.05,01,tesla,77
21379,2025.09.05,01,samsung,410
21380,2025.09.05,01,Microsoft,"1,571"
21381,2025.09.05,01,Amazon,2
21382,2025.09.05,01,TSMC,170
21383,2025.09.05,01,Google,"2,144"
21384,2025.09.05,01,Broadcom,0
21385,2025.09.05,01,Meta,"28,231"
21386,2025.09.05,01,SaudiAramco,"7,292"
21387,2025.09.05,02,tesla,88
21388,2025.09.05,02,samsung,281
21389,2025.09.05,02,Microsoft,"1,333"
21390,2025.09.05,02,Amazon,5
21391,2025.09.05,02,TSMC,214
21392,2025.09.05,02,Google,"1,488"
21393,2025.09.05,02,Broadcom,0
21394,2025.09.05,02,Meta,"21,451"
21395,2025.09.05,02,SaudiAramco,"5,054"
21396,2025.09.05,03,tesla,49
21397,2025.09.05,03,samsung,240
21398,2025.09.05,03,Microsoft,"1,160"
21399,2025.09.05,03,Amazon,0
21400,2025.09.05,03,TSMC,105
21401,2025.09.05,03,Google,"1,061"
21402,2025.09.05,03,Broadcom,0
21403,2025.09.05,03,Meta,"19,467"
21404,2025.09.05,03,SaudiAramco,"4,835"
21405,2025.09.05,04,tesla,27
21406,2025.09.05,04,samsung,255
21407,2025.09.05,04,Microsoft,"1,703"
21408,2025.09.05,04,Amazon,25
21409,2025.09.05,04,TSMC,71
21410,2025.09.05,04,Google,973
21411,2025.09.05,04,Broadcom,0
21412,2025.09.05,04,Meta,"18,198"
21413,2025.09.05,04,SaudiAramco,"4,482"
21414,2025.09.05,05,tesla,98
21415,2025.09.05,05,samsung,194
21416,2025.09.05,05,Microsoft,"1,669"
21417,2025.09.05,05,Amazon,10
21418,2025.09.05,05,TSMC,175
21419,2025.09.05,05,Google,"1,291"
